application_id,client_id,product,channel,region,amount_requested,submitted_at,source_system,is_test
APP-201883,CL-421148,Автокредит,Мобильное приложение,Южный,800000,2025-05-17 13:58:00,АБС,false
APP-200274,CL-424141,Кредитная карта,Мобильное приложение,Центральный,2500000,2025-05-27 09:44:00,CRM,false
APP-200242,CL-457691,Кредит наличными,Мобильное приложение,Сибирский,800000,2025-03-20 18:16:00,CRM,false
APP-200704,CL-413843,Кредит наличными,Отделение,Южный,300000,2025-02-25 15:59:00,CRM,false
APP-201052,CL-432363,Кредит для бизнеса,Мобильное приложение,Центральный,500000,2025-07-12 11:02:00,АБС,false
APP-201601,CL-434227,Кредит для бизнеса,Корпоративный менеджер,Центральный,1200000,2025-06-09 13:31:00,CRM,false
APP-200337,CL-425067,Кредит для бизнеса,Отделение,Приволжский,300000,2025-03-11 09:01:00,АБС,false
APP-200896,CL-422800,Кредит наличными,Отделение,Центральный,800000,2025-02-10 19:12:00,АБС,false
APP-201404,CL-439277,Кредит наличными,Мобильное приложение,Северо-Западный,800000,2025-05-29 13:16:00,CRM,false
APP-201252,CL-402265,Кредитная карта,Отделение,Южный,5000000,2025-03-09 18:13:00,АБС,false
APP-201678,CL-411374,Кредитная карта,Мобильное приложение,Южный,800000,2025-04-07 17:31:00,CRM,false
APP-201993,CL-428050,Кредит для бизнеса,Корпоративный менеджер,Южный,5000000,2025-05-24 19:53:00,АБС,false
APP-200584,CL-415100,Кредит наличными,Партнёрская сеть,Центральный,5000000,2025-05-25 09:29:00,АБС,false
APP-200891,CL-453939,Кредит для бизнеса,Корпоративный менеджер,Центральный,800000,2025-05-06 16:06:00,АБС,false
APP-200504,CL-418871,Кредит наличными,Мобильное приложение,Приволжский,800000,2025-08-01 16:07:00,CRM,false
APP-202643,CL-456432,Кредит наличными,Партнёрская сеть,Северо-Западный,2500000,2025-06-05 19:14:00,CRM,false
APP-200722,CL-429740,Кредит для бизнеса,Отделение,Северо-Западный,5000000,2025-04-06 16:10:00,АБС,false
APP-202786,CL-446986,Кредит наличными,Отделение,Северо-Западный,5000000,2025-01-17 08:47:00,АБС,false
APP-202947,CL-426644,Кредит наличными,Отделение,Сибирский,150000,2025-06-08 16:20:00,CRM,false
APP-202899,CL-407203,Кредитная карта,Корпоративный менеджер,Приволжский,5000000,2025-07-29 13:01:00,АБС,false
APP-201245,CL-401290,Кредит наличными,Отделение,Приволжский,800000,2025-02-11 10:30:00,АБС,false
APP-202610,CL-402670,Кредит наличными,Партнёрская сеть,Центральный,500000,2025-03-03 13:08:00,АБС,false
APP-203531,CL-459993,Кредит для бизнеса,Мобильное приложение,Сибирский,300000,2025-01-26 19:44:00,АБС,false
APP-200262,CL-457879,Кредит наличными,Мобильное приложение,Сибирский,5000000,2025-06-15 15:46:00,АБС,false
APP-200130,CL-439550,Автокредит,Партнёрская сеть,Приволжский,5000000,2025-05-15 09:46:00,АБС,false
APP-200771,CL-426665,Автокредит,Корпоративный менеджер,Сибирский,2500000,2025-04-19 14:50:00,АБС,false
APP-203552,CL-430201,Кредитная карта,Корпоративный менеджер,Центральный,150000,2025-06-16 17:01:00,CRM,false
APP-200717,CL-416835,Кредит наличными,Мобильное приложение,Северо-Западный,1200000,2025-01-27 11:07:00,CRM,false
APP-201775,CL-425426,Автокредит,Корпоративный менеджер,Центральный,2500000,2025-03-18 12:51:00,CRM,false
APP-202432,CL-428989,Кредит для бизнеса,Мобильное приложение,Сибирский,1200000,2025-03-03 13:28:00,CRM,false
APP-200580,CL-450186,Автокредит,Отделение,Северо-Западный,500000,2025-05-23 12:25:00,АБС,false
APP-202225,CL-414578,Автокредит,Партнёрская сеть,Северо-Западный,5000000,2025-02-18 15:16:00,АБС,false
APP-200538,CL-442865,Кредит наличными,Отделение,Центральный,500000,2025-05-29 15:55:00,АБС,false
APP-201811,CL-440341,Кредит для бизнеса,Корпоративный менеджер,Северо-Западный,150000,2025-07-05 18:26:00,АБС,false
APP-200239,CL-409376,Кредитная карта,Корпоративный менеджер,Центральный,5000000,2025-02-17 17:10:00,АБС,false
APP-202810,CL-401606,Кредит наличными,Отделение,Центральный,2500000,2025-01-29 15:35:00,CRM,false
APP-203016,CL-453165,Автокредит,Партнёрская сеть,Северо-Западный,1200000,2025-07-21 18:19:00,АБС,false
APP-200069,CL-402849,Кредит наличными,Мобильное приложение,Приволжский,2500000,2025-02-27 16:43:00,CRM,false
APP-200107,CL-445716,Кредит наличными,Мобильное приложение,Центральный,800000,2025-03-10 13:47:00,АБС,false
APP-202143,CL-405816,Кредит наличными,Мобильное приложение,Южный,1200000,2025-05-26 18:08:00,АБС,false
APP-200697,CL-446369,Автокредит,Мобильное приложение,Приволжский,800000,2025-05-22 11:51:00,CRM,false
APP-200627,CL-448621,Кредит наличными,Мобильное приложение,Южный,800000,2025-05-10 16:02:00,CRM,false
APP-200057,CL-406241,Кредит наличными,Отделение,Приволжский,5000000,2025-05-29 18:19:00,CRM,false
APP-201610,CL-428801,Кредит наличными,Корпоративный менеджер,Центральный,150000,2025-06-11 16:42:00,АБС,false
APP-201006,CL-401375,Кредит для бизнеса,Отделение,Сибирский,1200000,2025-07-31 19:40:00,АБС,false
APP-200407,CL-414267,Кредитная карта,Отделение,Центральный,1200000,2025-06-10 16:29:00,CRM,false
APP-201919,CL-417389,Кредитная карта,Мобильное приложение,Центральный,5000000,2025-02-07 15:33:00,CRM,false
APP-200489,CL-400052,Кредит для бизнеса,Отделение,Приволжский,800000,2025-03-03 11:42:00,CRM,false
APP-202062,CL-426009,Кредитная карта,Партнёрская сеть,Приволжский,800000,2025-05-21 14:26:00,АБС,false
APP-200995,CL-437268,Кредит наличными,Корпоративный менеджер,Центральный,1200000,2025-01-22 11:45:00,CRM,false
APP-202092,CL-430098,Кредит наличными,Отделение,Приволжский,1200000,2025-04-25 13:04:00,АБС,false
APP-203091,CL-404745,Кредит наличными,Отделение,Приволжский,2500000,2025-03-09 12:10:00,АБС,false
APP-202641,CL-418005,Кредитная карта,Отделение,Центральный,5000000,2025-05-01 17:43:00,АБС,false
APP-202363,CL-415026,Кредит для бизнеса,Мобильное приложение,Приволжский,5000000,2025-02-28 15:54:00,АБС,false
APP-201123,CL-427490,Кредитная карта,Корпоративный менеджер,Центральный,2500000,2025-03-22 09:04:00,АБС,false
APP-203428,CL-433169,Кредит наличными,Мобильное приложение,Сибирский,5000000,2025-02-14 18:16:00,CRM,false
APP-200492,CL-405301,Кредит для бизнеса,Мобильное приложение,Приволжский,1200000,2025-01-30 18:09:00,CRM,false
APP-201068,CL-456165,Кредит наличными,Корпоративный менеджер,Южный,500000,2025-01-31 12:11:00,CRM,false
APP-203383,CL-418632,Кредит наличными,Корпоративный менеджер,Центральный,1200000,2025-06-10 10:09:00,АБС,false
APP-200436,CL-456978,Кредит наличными,Мобильное приложение,Приволжский,150000,2025-06-10 14:33:00,АБС,false
APP-202224,CL-401332,Кредит наличными,Корпоративный менеджер,Приволжский,5000000,2025-04-17 10:40:00,CRM,false
APP-200219,CL-402720,Кредитная карта,Отделение,Сибирский,300000,2025-02-26 08:15:00,АБС,false
APP-200469,CL-422382,Автокредит,Мобильное приложение,Сибирский,5000000,2025-05-04 15:28:00,АБС,false
APP-203074,CL-426810,Кредитная карта,Мобильное приложение,Сибирский,500000,2025-02-25 14:52:00,АБС,false
APP-200194,CL-455949,Кредит наличными,Корпоративный менеджер,Северо-Западный,150000,2025-07-08 08:19:00,АБС,false
APP-201877,CL-420415,Кредит наличными,Корпоративный менеджер,Приволжский,300000,2025-04-02 15:43:00,АБС,false
APP-200076,CL-444363,Кредитная карта,Отделение,Центральный,500000,2025-05-12 09:07:00,АБС,false
APP-203003,CL-425650,Кредит для бизнеса,Корпоративный менеджер,Сибирский,500000,2025-03-03 11:24:00,АБС,false
APP-200926,CL-421955,Кредит наличными,Мобильное приложение,Северо-Западный,1200000,2025-03-23 12:13:00,АБС,false
APP-203080,CL-417348,Кредитная карта,Отделение,Южный,150000,2025-02-23 11:18:00,CRM,false
APP-203396,CL-422921,Кредитная карта,Мобильное приложение,Центральный,5000000,2025-03-05 11:37:00,АБС,false
APP-202837,CL-459452,Кредит наличными,Мобильное приложение,Центральный,2500000,2025-02-14 16:37:00,АБС,false
APP-200903,CL-457623,Кредит наличными,Мобильное приложение,Южный,800000,2025-03-17 14:41:00,CRM,false
APP-201071,CL-413572,Кредит наличными,Мобильное приложение,Приволжский,2500000,2025-06-09 12:37:00,CRM,false
APP-200883,CL-449500,Кредитная карта,Партнёрская сеть,Центральный,2500000,2025-04-16 10:19:00,АБС,false
APP-201190,CL-405167,Кредит для бизнеса,Мобильное приложение,Центральный,150000,2025-04-01 14:48:00,CRM,false
APP-201297,CL-442699,Кредит для бизнеса,Корпоративный менеджер,Приволжский,2500000,2025-05-20 14:50:00,CRM,false
APP-201562,CL-453013,Кредит для бизнеса,Отделение,Южный,2500000,2025-04-01 16:43:00,АБС,false
APP-202857,CL-443073,Кредит для бизнеса,Мобильное приложение,Центральный,500000,2025-06-10 18:48:00,АБС,false
APP-200708,CL-431381,Кредит наличными,Партнёрская сеть,Центральный,150000,2025-03-05 10:37:00,CRM,false
APP-203151,CL-406632,Кредитная карта,Мобильное приложение,Сибирский,1200000,2025-07-29 10:27:00,CRM,false
APP-202072,CL-403886,Кредит для бизнеса,Отделение,Южный,2500000,2025-06-29 15:53:00,АБС,false
APP-201516,CL-459976,Кредит для бизнеса,Корпоративный менеджер,Приволжский,1200000,2025-04-23 19:12:00,АБС,false
APP-201718,CL-457078,Кредит наличными,Партнёрская сеть,Приволжский,5000000,2025-07-17 15:08:00,АБС,false
APP-201149,CL-402498,Кредитная карта,Отделение,Южный,1200000,2025-07-26 14:25:00,АБС,false
APP-200508,CL-412695,Кредитная карта,Корпоративный менеджер,Центральный,300000,2025-07-11 11:48:00,АБС,false
APP-201240,CL-431839,Кредит наличными,Партнёрская сеть,Центральный,5000000,2025-05-28 08:52:00,CRM,false
APP-203075,CL-421525,Кредит для бизнеса,Отделение,Приволжский,300000,2025-06-17 17:10:00,АБС,false
APP-203069,CL-438538,Автокредит,Отделение,Центральный,150000,2025-05-27 16:41:00,АБС,false
APP-203370,CL-421264,Кредитная карта,Партнёрская сеть,Приволжский,5000000,2025-04-08 10:34:00,АБС,false
APP-200358,CL-455882,Кредит наличными,Мобильное приложение,Центральный,300000,2025-01-29 11:31:00,CRM,false
APP-200204,CL-452656,Кредит наличными,Партнёрская сеть,Центральный,5000000,2025-07-30 16:26:00,АБС,false
APP-200352,CL-404971,Кредитная карта,Мобильное приложение,Сибирский,500000,2025-05-01 16:46:00,АБС,false
APP-200430,CL-445931,Автокредит,Отделение,Приволжский,500000,2025-01-16 19:58:00,АБС,false
APP-202200,CL-439270,Кредитная карта,Отделение,Южный,2500000,2025-01-23 15:02:00,АБС,false
APP-203234,CL-422673,Кредит для бизнеса,Отделение,Центральный,800000,2025-02-28 10:22:00,АБС,false
APP-202308,CL-416716,Кредит наличными,Отделение,Южный,5000000,2025-03-06 17:15:00,АБС,false
APP-201824,CL-450560,Кредит для бизнеса,Мобильное приложение,Центральный,5000000,2025-02-08 14:48:00,CRM,false
APP-200390,CL-445175,Кредит для бизнеса,Отделение,Приволжский,2500000,2025-05-12 12:17:00,CRM,false
APP-202973,CL-428425,Кредит для бизнеса,Отделение,Приволжский,1200000,2025-04-08 17:39:00,АБС,false
APP-202862,CL-452930,Кредитная карта,Отделение,Центральный,2500000,2025-03-29 11:04:00,АБС,false
APP-200910,CL-406248,Кредит наличными,Мобильное приложение,Центральный,1200000,2025-02-03 10:09:00,АБС,false
APP-200822,CL-417806,Кредитная карта,Мобильное приложение,Центральный,1200000,2025-03-09 10:39:00,АБС,false
APP-200223,CL-408254,Кредит для бизнеса,Мобильное приложение,Приволжский,5000000,2025-07-01 16:03:00,АБС,false
APP-203103,CL-403858,Кредит для бизнеса,Мобильное приложение,Центральный,150000,2025-01-24 19:25:00,CRM,false
APP-202344,CL-424103,Кредит наличными,Корпоративный менеджер,Приволжский,500000,2025-07-09 15:01:00,CRM,false
APP-200309,CL-433267,Кредитная карта,Партнёрская сеть,Центральный,800000,2025-07-29 11:21:00,АБС,false
APP-203043,CL-411315,Кредит наличными,Мобильное приложение,Северо-Западный,500000,2025-03-08 14:45:00,АБС,false
APP-201550,CL-431633,Автокредит,Отделение,Сибирский,800000,2025-01-19 11:39:00,CRM,false
APP-201250,CL-406844,Кредит для бизнеса,Мобильное приложение,Центральный,800000,2025-03-18 19:02:00,АБС,false
APP-202815,CL-428192,Кредит для бизнеса,Отделение,Центральный,150000,2025-04-19 14:32:00,АБС,false
APP-201042,CL-418183,Кредит наличными,Мобильное приложение,Северо-Западный,150000,2025-04-17 14:38:00,АБС,false
APP-200117,CL-430400,Кредит наличными,Корпоративный менеджер,Приволжский,1200000,2025-06-28 09:13:00,АБС,false
APP-200943,CL-449781,Кредит наличными,Отделение,Южный,2500000,2025-04-20 10:16:00,АБС,false
APP-202543,CL-418155,Кредит наличными,Отделение,Южный,800000,2025-01-11 17:28:00,CRM,false
APP-200690,CL-416867,Кредитная карта,Мобильное приложение,Северо-Западный,5000000,2025-05-19 16:07:00,CRM,false
APP-202963,CL-425821,Кредит наличными,Мобильное приложение,Южный,2500000,2025-01-10 16:33:00,АБС,false
APP-202983,CL-457592,Кредит наличными,Корпоративный менеджер,Южный,150000,2025-06-18 14:50:00,АБС,false
APP-202228,CL-423299,Автокредит,Корпоративный менеджер,Центральный,800000,2025-02-19 10:28:00,CRM,false
APP-203317,CL-421274,Кредит для бизнеса,Отделение,Центральный,2500000,2025-02-12 09:53:00,АБС,false
APP-202077,CL-413109,Кредит наличными,Мобильное приложение,Северо-Западный,5000000,2025-05-11 13:37:00,CRM,false
APP-200186,CL-440340,Кредит наличными,Отделение,Северо-Западный,5000000,2025-05-18 15:36:00,CRM,false
APP-203040,CL-437220,Кредит наличными,Мобильное приложение,Сибирский,5000000,2025-05-05 12:37:00,CRM,false
APP-200999,CL-456617,Кредит наличными,Отделение,Центральный,5000000,2025-08-01 17:30:00,CRM,false
APP-202880,CL-421521,Кредитная карта,Партнёрская сеть,Сибирский,500000,2025-02-06 19:46:00,CRM,false
APP-203355,CL-456013,Автокредит,Отделение,Приволжский,150000,2025-05-29 15:09:00,АБС,false
APP-200129,CL-459959,Кредит для бизнеса,Мобильное приложение,Центральный,1200000,2025-03-22 19:28:00,CRM,false
APP-200716,CL-455966,Кредитная карта,Мобильное приложение,Сибирский,800000,2025-05-22 10:49:00,CRM,false
APP-203362,CL-422961,Кредит для бизнеса,Отделение,Северо-Западный,1200000,2025-02-17 15:25:00,АБС,false
APP-203412,CL-458314,Кредитная карта,Отделение,Северо-Западный,800000,2025-05-19 14:21:00,АБС,false
APP-202076,CL-448092,Кредит наличными,Мобильное приложение,Северо-Западный,5000000,2025-06-21 14:18:00,CRM,false
APP-201001,CL-451717,Кредит наличными,Партнёрская сеть,Южный,300000,2025-04-26 08:42:00,АБС,false
APP-203142,CL-419165,Кредитная карта,Партнёрская сеть,Приволжский,1200000,2025-06-06 18:10:00,АБС,false
APP-201644,CL-419634,Кредит для бизнеса,Отделение,Приволжский,800000,2025-05-15 13:30:00,АБС,false
APP-200295,CL-447928,Кредит наличными,Корпоративный менеджер,Сибирский,300000,2025-05-12 10:49:00,АБС,false
APP-203002,CL-451567,Кредит наличными,Отделение,Сибирский,5000000,2025-04-12 19:35:00,CRM,false
APP-200328,CL-445646,Кредит наличными,Партнёрская сеть,Южный,150000,2025-02-09 19:21:00,CRM,false
APP-201521,CL-459922,Кредит для бизнеса,Мобильное приложение,Южный,2500000,2025-01-30 16:29:00,АБС,false
APP-202916,CL-431068,Кредит наличными,Партнёрская сеть,Северо-Западный,800000,2025-02-13 11:31:00,АБС,false
APP-200322,CL-410074,Автокредит,Корпоративный менеджер,Центральный,150000,2025-05-15 12:46:00,АБС,false
APP-201056,CL-406741,Кредитная карта,Отделение,Сибирский,500000,2025-03-20 09:09:00,АБС,false
APP-201945,CL-439443,Кредит для бизнеса,Мобильное приложение,Приволжский,1200000,2025-01-20 10:03:00,АБС,false
APP-201726,CL-417549,Кредит наличными,Отделение,Северо-Западный,5000000,2025-03-11 16:05:00,CRM,false
APP-202922,CL-403164,Кредит для бизнеса,Корпоративный менеджер,Северо-Западный,5000000,2025-05-04 16:15:00,CRM,false
APP-200740,CL-458382,Кредит наличными,Отделение,Северо-Западный,300000,2025-02-22 12:17:00,АБС,false
APP-201663,CL-432185,Кредит наличными,Партнёрская сеть,Центральный,150000,2025-05-15 09:05:00,CRM,false
APP-200416,CL-459861,Кредит наличными,Мобильное приложение,Центральный,150000,2025-05-06 08:31:00,АБС,false
APP-201679,CL-407663,Кредит для бизнеса,Партнёрская сеть,Центральный,500000,2025-07-22 13:21:00,CRM,false
APP-201671,CL-441082,Кредит наличными,Отделение,Южный,500000,2025-01-20 09:43:00,АБС,false
APP-201487,CL-424948,Кредитная карта,Корпоративный менеджер,Северо-Западный,300000,2025-04-26 15:57:00,CRM,false
APP-200088,CL-401628,Кредит для бизнеса,Мобильное приложение,Центральный,1200000,2025-06-29 16:33:00,CRM,false
APP-200982,CL-419476,Автокредит,Корпоративный менеджер,Центральный,5000000,2025-01-08 16:22:00,CRM,false
APP-200172,CL-TEST,Кредит для бизнеса,Партнёрская сеть,Южный,500000,2025-07-14 08:55:00,CRM,true
APP-201514,CL-405708,Кредит наличными,Партнёрская сеть,Центральный,800000,2025-06-14 16:43:00,АБС,false
APP-200101,CL-454728,Автокредит,Отделение,Центральный,150000,2025-05-08 17:56:00,АБС,false
APP-200282,CL-405023,Кредит наличными,Корпоративный менеджер,Сибирский,800000,2025-03-13 08:39:00,АБС,false
APP-200378,CL-458369,Кредит для бизнеса,Отделение,Центральный,300000,2025-03-07 17:48:00,АБС,false
APP-202704,CL-406106,Кредитная карта,Отделение,Центральный,5000000,2025-01-12 08:02:00,CRM,false
APP-201282,CL-432840,Автокредит,Партнёрская сеть,Северо-Западный,2500000,2025-05-29 16:26:00,АБС,false
APP-202491,CL-451585,Кредитная карта,Партнёрская сеть,Северо-Западный,150000,2025-03-12 13:24:00,CRM,false
APP-201788,CL-431878,Автокредит,Корпоративный менеджер,Приволжский,2500000,2025-08-01 09:40:00,CRM,false
APP-200256,CL-403441,Автокредит,Мобильное приложение,Северо-Западный,1200000,2025-02-14 16:38:00,CRM,false
APP-203404,CL-457034,Кредит для бизнеса,Мобильное приложение,Центральный,800000,2025-07-26 16:20:00,CRM,false
APP-201764,CL-438793,Автокредит,Партнёрская сеть,Приволжский,500000,2025-02-27 09:17:00,АБС,false
APP-200760,CL-442846,Кредит для бизнеса,Партнёрская сеть,Центральный,150000,2025-05-30 09:11:00,CRM,false
APP-201172,CL-433278,Кредит для бизнеса,Мобильное приложение,Северо-Западный,1200000,2025-02-12 15:54:00,АБС,false
APP-201472,CL-402501,Кредит наличными,Мобильное приложение,Центральный,800000,2025-02-21 15:47:00,CRM,false
APP-202821,CL-450353,Кредит наличными,Мобильное приложение,Центральный,800000,2025-04-14 08:00:00,АБС,false
APP-202163,CL-442561,Автокредит,Отделение,Приволжский,2500000,2025-01-07 09:15:00,АБС,false
APP-201519,CL-451235,Кредит наличными,Мобильное приложение,Приволжский,150000,2025-04-09 19:57:00,CRM,false
APP-200875,CL-420183,Кредит для бизнеса,Партнёрская сеть,Северо-Западный,500000,2025-02-04 14:45:00,АБС,false
APP-202879,CL-432690,Кредит для бизнеса,Корпоративный менеджер,Приволжский,1200000,2025-03-02 08:38:00,CRM,false
APP-202761,CL-417059,Кредитная карта,Отделение,Центральный,2500000,2025-03-14 12:08:00,АБС,false
APP-202833,CL-445589,Кредит наличными,Отделение,Северо-Западный,5000000,2025-04-22 19:21:00,CRM,false
APP-201096,CL-414391,Кредит для бизнеса,Мобильное приложение,Южный,150000,2025-02-24 16:33:00,CRM,false
APP-200733,CL-414855,Кредит для бизнеса,Мобильное приложение,Центральный,1200000,2025-07-24 18:06:00,АБС,false
APP-202827,CL-407336,Кредитная карта,Мобильное приложение,Приволжский,2500000,2025-03-25 13:38:00,АБС,false
APP-202556,CL-407158,Кредит наличными,Мобильное приложение,Центральный,1200000,2025-03-02 10:01:00,CRM,false
APP-202571,CL-420814,Кредит для бизнеса,Мобильное приложение,Сибирский,5000000,2025-01-25 19:40:00,АБС,false
APP-200348,CL-400321,Кредит для бизнеса,Корпоративный менеджер,Северо-Западный,2500000,2025-02-22 08:06:00,CRM,false
APP-202218,CL-428555,Автокредит,Корпоративный менеджер,Приволжский,150000,2025-04-27 18:28:00,АБС,false
APP-201449,CL-422951,Кредитная карта,Отделение,Приволжский,2500000,2025-07-10 10:10:00,CRM,false
APP-203159,CL-431038,Кредит наличными,Партнёрская сеть,Северо-Западный,500000,2025-02-20 15:13:00,CRM,false
APP-203481,CL-405858,Кредит наличными,Корпоративный менеджер,Южный,300000,2025-07-22 12:02:00,АБС,false
APP-201258,CL-401745,Кредит для бизнеса,Партнёрская сеть,Приволжский,500000,2025-03-29 16:05:00,АБС,false
APP-203167,CL-405364,Кредит наличными,Отделение,Приволжский,1200000,2025-01-06 08:30:00,CRM,false
APP-200811,CL-402115,Кредитная карта,Мобильное приложение,Центральный,800000,2025-07-29 17:54:00,АБС,false
APP-201200,CL-416245,Автокредит,Корпоративный менеджер,Центральный,500000,2025-03-28 19:29:00,CRM,false
APP-203443,CL-423370,Кредит наличными,Партнёрская сеть,Сибирский,1200000,2025-02-18 16:33:00,АБС,false
APP-203106,CL-405196,Кредит для бизнеса,Партнёрская сеть,Северо-Западный,150000,2025-07-22 15:02:00,CRM,false
APP-200458,CL-439475,Кредитная карта,Мобильное приложение,Приволжский,500000,2025-06-06 16:25:00,АБС,false
APP-201928,CL-440225,Кредитная карта,Мобильное приложение,Южный,2500000,2025-01-21 14:29:00,АБС,false
APP-201424,CL-411912,Кредит для бизнеса,Мобильное приложение,Центральный,1200000,2025-03-01 11:06:00,CRM,false
APP-200558,CL-408506,Кредитная карта,Партнёрская сеть,Центральный,500000,2025-04-25 18:29:00,АБС,false
APP-202652,CL-445109,Кредитная карта,Отделение,Приволжский,1200000,2025-07-29 16:24:00,АБС,false
APP-201739,CL-439447,Автокредит,Мобильное приложение,Сибирский,800000,2025-03-19 19:40:00,АБС,false
APP-201845,CL-413128,Кредит наличными,Отделение,Северо-Западный,800000,2025-04-09 09:57:00,CRM,false
APP-202524,CL-407939,Кредит наличными,Мобильное приложение,Северо-Западный,150000,2025-06-10 12:01:00,CRM,false
APP-201109,CL-401976,Кредит для бизнеса,Мобильное приложение,Приволжский,300000,2025-04-13 12:33:00,АБС,false
APP-202971,CL-409112,Кредитная карта,Отделение,Приволжский,2500000,2025-06-09 08:17:00,АБС,false
APP-203056,CL-436693,Автокредит,Партнёрская сеть,Южный,150000,2025-04-13 19:29:00,АБС,false
APP-202651,CL-414112,Кредит для бизнеса,Отделение,Северо-Западный,2500000,2025-04-03 08:41:00,АБС,false
APP-203064,CL-441984,Кредит для бизнеса,Партнёрская сеть,Приволжский,2500000,2025-05-25 19:39:00,АБС,false
APP-201815,CL-455628,Кредит для бизнеса,Корпоративный менеджер,Сибирский,1200000,2025-07-07 18:43:00,CRM,false
APP-201103,CL-456498,Кредитная карта,Мобильное приложение,Северо-Западный,2500000,2025-02-14 16:01:00,АБС,false
APP-201724,CL-438528,Автокредит,Партнёрская сеть,Сибирский,500000,2025-04-01 17:06:00,АБС,false
APP-201734,CL-459752,Кредит наличными,Партнёрская сеть,Сибирский,1200000,2025-06-20 16:57:00,АБС,false
APP-203008,CL-TEST,Кредит наличными,Партнёрская сеть,Южный,800000,2025-06-14 16:15:00,АБС,true
APP-202327,CL-456257,Кредит для бизнеса,Отделение,Южный,500000,2025-01-31 11:12:00,АБС,false
APP-200603,CL-440291,Кредит наличными,Корпоративный менеджер,Центральный,1200000,2025-03-12 15:06:00,CRM,false
APP-201215,CL-400899,Кредит для бизнеса,Партнёрская сеть,Приволжский,500000,2025-04-01 10:02:00,АБС,false
APP-200212,CL-405647,Кредитная карта,Партнёрская сеть,Сибирский,500000,2025-03-24 14:46:00,CRM,false
APP-200714,CL-431882,Автокредит,Корпоративный менеджер,Центральный,500000,2025-07-12 17:08:00,АБС,false
APP-202232,CL-426397,Кредит для бизнеса,Корпоративный менеджер,Центральный,1200000,2025-04-03 19:19:00,АБС,false
APP-203300,CL-422305,Автокредит,Мобильное приложение,Северо-Западный,500000,2025-05-13 09:24:00,АБС,false
APP-200083,CL-421220,Кредитная карта,Мобильное приложение,Центральный,2500000,2025-03-12 11:54:00,АБС,false
APP-200924,CL-447975,Кредит наличными,Корпоративный менеджер,Центральный,500000,2025-04-16 14:43:00,CRM,false
APP-201359,CL-439804,Кредит для бизнеса,Мобильное приложение,Центральный,2500000,2025-07-17 14:55:00,АБС,false
APP-200064,CL-454617,Кредит наличными,Отделение,Северо-Западный,2500000,2025-01-23 11:22:00,CRM,false
APP-202890,CL-431368,Кредитная карта,Партнёрская сеть,Приволжский,800000,2025-02-24 17:47:00,CRM,false
APP-201481,CL-458910,Кредит наличными,Отделение,Северо-Западный,1200000,2025-06-28 10:45:00,АБС,false
APP-200644,CL-439193,Кредит наличными,Мобильное приложение,Северо-Западный,300000,2025-03-06 16:25:00,АБС,false
APP-200166,CL-451383,Кредит наличными,Отделение,Северо-Западный,800000,2025-02-24 10:43:00,CRM,false
APP-202073,CL-405319,Кредит наличными,Отделение,Центральный,150000,2025-01-25 19:07:00,АБС,false
APP-202703,CL-444561,Автокредит,Мобильное приложение,Центральный,800000,2025-01-08 14:36:00,АБС,false
APP-203127,CL-449773,Автокредит,Мобильное приложение,Южный,800000,2025-01-24 15:51:00,АБС,false
APP-200177,CL-434320,Кредит наличными,Мобильное приложение,Центральный,5000000,2025-01-14 17:06:00,CRM,false
APP-200053,CL-429397,Кредит наличными,Партнёрская сеть,Приволжский,300000,2025-06-19 11:53:00,АБС,false
APP-202464,CL-436943,Кредит наличными,Мобильное приложение,Сибирский,300000,2025-02-21 18:07:00,АБС,false
APP-200866,CL-420134,Кредит наличными,Отделение,Южный,5000000,2025-02-21 19:21:00,CRM,false
APP-201431,CL-431695,Автокредит,Мобильное приложение,Сибирский,500000,2025-04-23 19:41:00,АБС,false
APP-201459,CL-430711,Кредит наличными,Корпоративный менеджер,Центральный,1200000,2025-04-24 11:22:00,CRM,false
APP-203357,CL-411123,Кредит наличными,Отделение,Приволжский,500000,2025-06-28 10:38:00,CRM,false
APP-203060,CL-406803,Кредитная карта,Партнёрская сеть,Сибирский,800000,2025-06-30 08:42:00,CRM,false
APP-201185,CL-407281,Кредитная карта,Корпоративный менеджер,Сибирский,150000,2025-04-23 16:37:00,АБС,false
APP-200387,CL-429759,Кредит для бизнеса,Отделение,Южный,5000000,2025-04-27 17:26:00,CRM,false
APP-201419,CL-456955,Кредит наличными,Партнёрская сеть,Сибирский,300000,2025-04-09 12:21:00,АБС,false
APP-203398,CL-456770,Кредит для бизнеса,Партнёрская сеть,Северо-Западный,150000,2025-07-24 14:50:00,CRM,false
APP-202494,CL-442059,Кредитная карта,Мобильное приложение,Центральный,800000,2025-07-14 09:16:00,АБС,false
APP-203583,CL-454639,Кредит наличными,Партнёрская сеть,Приволжский,300000,2025-03-22 14:42:00,АБС,false
APP-201496,CL-415112,Кредит для бизнеса,Партнёрская сеть,Южный,800000,2025-05-18 08:37:00,CRM,false
APP-201805,CL-419635,Кредит наличными,Отделение,Северо-Западный,500000,2025-03-19 19:56:00,АБС,false
APP-200618,CL-407551,Кредитная карта,Мобильное приложение,Южный,500000,2025-03-26 14:27:00,CRM,false
APP-201060,CL-414430,Кредит наличными,Отделение,Сибирский,500000,2025-06-06 15:36:00,АБС,false
